Timestamp,0003-0019,0022-0074,0023-0077,0025-0102,0028-0114,0035-0125,0037-0131,0043-0142,0045-0157,0050-0160,0051-0164,0055-0179,0057-0175,0058-0182,0068-0203,0073-0212,0074-0221,0075-0215,0076-0216,0077-0226,0080-0229,0082-0236,0091-0252,0101-0271,0103-0277,0104-0279,0105-0278,0106-0282,0107-0287,0109-0295,0111-0304,0113-0303,0115-0311,0117-0319,0118-0320,0124-0332,0125-0332,0126-0341,0131-0341,0132-0344,0139-0355,0147-0378,0150-0384,0153-0391,0158-0412,0160-0418,0162-0412,0168-0433,0174-0460,0175-0456,0176-0464,0178-0470,0183-0484,0195-0508,0199-0541,0201-0560,0202-0566,0203-0572,0204-0584,0206-0612,0210-0625,0213-0635,0220-0658,0221-0661,0226-0678,0233-0705,0238-0721,0241-0748,0248-0759,0249-0760,0251-0770,0255-0775,0258-0794,0259-0792,0261-0791,0263-0810,0267-0824,0271-0831,0274-0831,0277-0837,0279-0840,0282-0859,0284-0859,0286-0862,0288-0875,0291-0879,0292-0882,0293-0889,0294-0894,0301-0914,0305-0927,0307-0935,0318-0990,0320-0995,0324-1009,0329-1028,0330-1028,0335-1049,0341-1089,0343-1098,0347-1113,0349-1133,0350-1126,0354-1145,0355-1143,0359-1162,0360-1166,0362-1168,0366-1177,0369-1185,0370-1189,0372-1199,0375-1213,0380-1223,0382-1233,0389-1266,0390-1281,0391-1285,0393-1318,0394-1328,0396-1329,0403-1368,0415-1453,0418-1456,0419-1457,0421-1469,0427-1480,0428-1481,0429-1485,0431-1488,0433-1501,0434-1512,0437-1512,0438-1515,0444-1527,0447-1535,0448-1549,0451-1556
243,0.184065934,0.68128655,0,0,0.097222222,0.129370629,0.587412587,0,0.616099071,0.666666667,0.73015873,0,0.576811594,0.54784689,0,0,0.268470343,0.053221289,0.491666667,0.31372549,0.62244898,0.264242424,0.678571429,0.434065934,0.464912281,0,0,0,0,0.599637681,0.640901771,0.5,0.582043344,0.233766234,0.054166667,0.665634675,0.573529412,0.623655914,0,0.6816609,0.121323529,0.652941176,0,0,0.621107266,0,0.384375,0,0.619753086,0,0.677248677,0.687242798,0.4765625,0.486538462,0.625,0.155876807,0.581871345,0.442724458,0,0.253623188,0.0275,0,0,0,0.569875776,0,0.358974359,0.652173913,0,0.588235294,0.015915119,0,0.025392428,0.590909091,0.56640625,0.577777778,0.605263158,0.555882353,0.507407407,0.540625,0.574394464,0.621301775,0.521428571,0,0.577639752,0.722222222,0.485483871,0,0.632380952,0.539792388,0.551383399,0.291666667,0.553291536,0,0.615384615,0.561904762,0.584375,0.5375,0.40625,0.537037037,0,0.00877193,0.002272727,0.310344828,0.12012987,0.558,0.089783282,0.618421053,0,0.538095238,0.433760684,0.5575,0.602418208,0.620037807,0.506666667,0.53219697,0.117559524,0.459558824,0.077586207,0.464021164,0.061813187,0.336872587,0.433854908,0.663446055,0,0.641975309,0.652173913,0.28219697,0,0.527736132,0.62191358,0,0.537267081,0,0.345588235,0.031111111,0,0
244,0.19047619,0.684210526,0,0,0.100694444,0.143356643,0.589160839,0,0.625386997,0.669934641,0.746031746,0,0.6,0.54784689,0,0,0.264308012,0.047619048,0.491666667,0.316993464,0.62244898,0.27030303,0.68537415,0.441391941,0.48245614,0,0.004166667,0,0,0.601449275,0.632850242,0.486928105,0.588235294,0.229437229,0.054166667,0.678018576,0.588235294,0.629800307,0,0.702422145,0.125,0.652941176,0,0,0.626297578,0,0.384375,0,0.617283951,0,0.674603175,0.683127572,0.4765625,0.492307692,0.636904762,0.157762414,0.578947368,0.452012384,0,0.239130435,0.0275,0,0,0,0.576086957,0,0.354166667,0.652173913,0,0.60130719,0.013262599,0,0.024469067,0.610795455,0.5625,0.57037037,0.608552632,0.558823529,0.5,0.540625,0.581314879,0.623274162,0.523809524,0,0.559006211,0.703703704,0.474193548,0,0.622857143,0.532871972,0.541501976,0.28125,0.55799373,0,0.615384615,0.568253968,0.59375,0.51875,0.397177419,0.543981481,0,0.005847953,0.002272727,0.310344828,0.118506494,0.554,0.092879257,0.611842105,0,0.544444444,0.432692308,0.558333333,0.607396871,0.621928166,0.505185185,0.551136364,0.117559524,0.455882353,0.081280788,0.472486772,0.06456044,0.329150579,0.437411095,0.665056361,0,0.650205761,0.659937888,0.28030303,0,0.52023988,0.614197531,0,0.541925466,0,0.349264706,0.044444444,0,0
245,0.19047619,0.695906433,0,0,0.111111111,0.132867133,0.589160839,0,0.616099071,0.683006536,0.746031746,0,0.588405797,0.555023923,0,0,0.267429761,0.044817927,0.508333333,0.314542484,0.613945578,0.277575758,0.676870748,0.448717949,0.467836257,0,0.008333333,0,0,0.608695652,0.636070853,0.509803922,0.591331269,0.238095238,0.054166667,0.66873065,0.580882353,0.6359447,0,0.692041522,0.136029412,0.670588235,0,0,0.625432526,0,0.3875,0,0.621399177,0,0.685185185,0.689300412,0.4921875,0.492307692,0.633928571,0.15964802,0.584795322,0.452012384,0,0.246376812,0.04,0,0,0,0.580745342,0,0.357371795,0.66873706,0,0.598039216,0.01061008,0,0.024469067,0.607954545,0.55859375,0.576296296,0.625,0.555882353,0.525925926,0.553125,0.584775087,0.622287968,0.530952381,0,0.567287785,0.718106996,0.483870968,0,0.63047619,0.543252595,0.54743083,0.284722222,0.55799373,0,0.620401338,0.558730159,0.584375,0.51875,0.408266129,0.550925926,0,0.007309942,0,0.316232128,0.118506494,0.57,0.089783282,0.63377193,0,0.549206349,0.432692308,0.561666667,0.606685633,0.625708885,0.494814815,0.556818182,0.120535714,0.452205882,0.077586207,0.467724868,0.06456044,0.338803089,0.436699858,0.665056361,0,0.627572016,0.661490683,0.278409091,0,0.523238381,0.62037037,0,0.559006211,0.001481481,0.397058824,0.026666667,0,0
246,0.191391941,0.704678363,0,0,0.100694444,0.138111888,0.589160839,0,0.631578947,0.666666667,0.739229025,0,0.591304348,0.543062201,0,0,0.265348595,0.050420168,0.498333333,0.319444444,0.612244898,0.271515152,0.680272109,0.446886447,0.447368421,0,0.020833333,0,0,0.614130435,0.637681159,0.509803922,0.582043344,0.225108225,0.058333333,0.678018576,0.591911765,0.622119816,0,0.692041522,0.128676471,0.65,0,0,0.630622837,0,0.39375,0,0.625514403,0,0.677248677,0.687242798,0.494791667,0.496153846,0.636904762,0.157762414,0.573099415,0.455108359,0,0.260869565,0.0075,0,0,0,0.585403727,0,0.365384615,0.660455487,0,0.60130719,0.01193634,0,0.024930748,0.590909091,0.55859375,0.573333333,0.641447368,0.552941176,0.5,0.55,0.570934256,0.621301775,0.521428571,0,0.561076605,0.716049383,0.482258065,0,0.634285714,0.543252595,0.561264822,0.286458333,0.561128527,0,0.620401338,0.549206349,0.578125,0.522916667,0.416330645,0.550925926,0,0.010233918,0.002272727,0.315391085,0.118506494,0.556,0.089783282,0.631578947,0,0.544444444,0.442307692,0.559166667,0.605974395,0.620037807,0.508148148,0.558712121,0.125,0.463235294,0.07635468,0.473015873,0.065934066,0.337837838,0.443100996,0.669887279,0,0.652263374,0.653726708,0.278409091,0,0.538230885,0.62962963,0,0.537267081,0.001481481,0.360294118,0.053333333,0,0
247,0.185897436,0.719298246,0,0,0.114583333,0.136363636,0.583916084,0,0.616099071,0.663398693,0.732426304,0,0.588405797,0.562200957,0,0,0.272632674,0.053221289,0.5,0.323529412,0.619047619,0.273939394,0.681972789,0.443223443,0.467836257,0,0.025,0,0,0.614130435,0.640901771,0.516339869,0.591331269,0.222943723,0.058333333,0.681114551,0.584558824,0.625192012,0,0.712802768,0.125,0.661764706,0,0,0.630622837,0,0.403125,0,0.620576132,0,0.682539683,0.687242798,0.489583333,0.484615385,0.633928571,0.155248272,0.576023392,0.445820433,0,0.248792271,0.0325,0,0,0,0.588509317,0,0.357371795,0.66873706,0,0.604575163,0.01193634,0,0.024007387,0.599431818,0.578125,0.583703704,0.611842105,0.558823529,0.507407407,0.55,0.584775087,0.619329389,0.511904762,0,0.571428571,0.711934156,0.488709677,0,0.63047619,0.546712803,0.553359684,0.282986111,0.561128527,0,0.613712375,0.561904762,0.59375,0.53125,0.408266129,0.546296296,0,0.001461988,0.002272727,0.318755257,0.12012987,0.566,0.095975232,0.625,0,0.544444444,0.438034188,0.565,0.603129445,0.621928166,0.505185185,0.549242424,0.123511905,0.448529412,0.086206897,0.469312169,0.068681319,0.341698842,0.444523471,0.67310789,0,0.648148148,0.655279503,0.276515152,0,0.527736132,0.632716049,0,0.557453416,0.001481481,0.378676471,0.048888889,0,0
248,0.192307692,0.698830409,0,0,0.125,0.134615385,0.594405594,0,0.628482972,0.696078431,0.757369615,0,0.594202899,0.555023923,0,0,0.271592092,0.056022409,0.511666667,0.330882353,0.62585034,0.278787879,0.680272109,0.43956044,0.464912281,0,0.008333333,0,0,0.614130435,0.650563607,0.526143791,0.59752322,0.244588745,0.054166667,0.684210526,0.595588235,0.64516129,0,0.716262976,0.125,0.673529412,0,0,0.633217993,0,0.409375,0,0.62962963,0,0.682539683,0.685185185,0.489583333,0.490384615,0.642857143,0.165933375,0.570175439,0.455108359,0,0.270531401,0.02,0,0,0,0.590062112,0,0.368589744,0.66873706,0,0.617647059,0.01193634,0,0.025392428,0.613636364,0.55859375,0.594074074,0.615131579,0.552941176,0.522222222,0.54375,0.581314879,0.641025641,0.528571429,0,0.565217391,0.732510288,0.491935484,0,0.643809524,0.55017301,0.561264822,0.288194444,0.572100313,0,0.618729097,0.574603175,0.58125,0.53125,0.41733871,0.539351852,0,0.005847953,0.002272727,0.315391085,0.118506494,0.56,0.086687307,0.629385965,0,0.56031746,0.449786325,0.569166667,0.615220484,0.620037807,0.515555556,0.554924242,0.12202381,0.477941176,0.080049261,0.46984127,0.065934066,0.342664093,0.446657183,0.671497585,0,0.644032922,0.663043478,0.28030303,0,0.527736132,0.63117284,0,0.541925466,0,0.356617647,0.031111111,0,0
249,0.192307692,0.710526316,0,0,0.114583333,0.143356643,0.585664336,0,0.622291022,0.669934641,0.761904762,0,0.588405797,0.545454545,0,0,0.272632674,0.050420168,0.495,0.329248366,0.615646259,0.272727273,0.69047619,0.448717949,0.467836257,0,0.025,0,0,0.617753623,0.642512077,0.503267974,0.582043344,0.242424242,0.05625,0.684210526,0.584558824,0.629800307,0,0.69550173,0.150735294,0.652941176,0,0,0.637543253,0,0.403125,0,0.619753086,0,0.685185185,0.676954733,0.494791667,0.488461538,0.642857143,0.160276556,0.584795322,0.458204334,0,0.258454106,0.015,0,0,0,0.585403727,0,0.362179487,0.658385093,0,0.598039216,0.01061008,0,0.024469067,0.599431818,0.58203125,0.582222222,0.625,0.55,0.488888889,0.55,0.574394464,0.629191321,0.519047619,0,0.573498965,0.70781893,0.488709677,0,0.634285714,0.553633218,0.557312253,0.291666667,0.567398119,0,0.620401338,0.552380952,0.575,0.522916667,0.413306452,0.550925926,0,0.013157895,0.002272727,0.313708999,0.125,0.558,0.092879257,0.63377193,0,0.549206349,0.443376068,0.565833333,0.611664296,0.625708885,0.515555556,0.543560606,0.123511905,0.463235294,0.083743842,0.475661376,0.067307692,0.341698842,0.451635846,0.67310789,0,0.646090535,0.645962733,0.284090909,0,0.533733133,0.62962963,0,0.552795031,0,0.360294118,0.044444444,0,0
250,0.193223443,0.684210526,0,0,0.118055556,0.145104895,0.589160839,0,0.613003096,0.679738562,0.74829932,0,0.594202899,0.566985646,0,0,0.265348595,0.053221289,0.5,0.330882353,0.62244898,0.275151515,0.68707483,0.43956044,0.488304094,0,0.025,0,0,0.623188406,0.665056361,0.519607843,0.585139319,0.233766234,0.0625,0.678018576,0.580882353,0.626728111,0,0.702422145,0.147058824,0.655882353,0,0,0.635813149,0,0.39375,0,0.621399177,0,0.708994709,0.687242798,0.497395833,0.494230769,0.636904762,0.160905091,0.581871345,0.46130031,0,0.263285024,0.025,0,0,0,0.594720497,0,0.368589744,0.660455487,0,0.594771242,0.013262599,0,0.024930748,0.607954545,0.57421875,0.592592593,0.621710526,0.558823529,0.522222222,0.540625,0.581314879,0.627218935,0.528571429,0,0.571428571,0.711934156,0.483870968,0,0.628571429,0.557093426,0.559288538,0.291666667,0.570532915,0,0.620401338,0.565079365,0.571875,0.522916667,0.416330645,0.55787037,0,0.013157895,0.004545455,0.321278385,0.123376623,0.58,0.095975232,0.625,0,0.546031746,0.436965812,0.568333333,0.615220484,0.623818526,0.512592593,0.547348485,0.123511905,0.477941176,0.087438424,0.482010582,0.067307692,0.340733591,0.451635846,0.671497585,0,0.644032922,0.664596273,0.28030303,0,0.523238381,0.638888889,0,0.555900621,0,0.356617647,0.053333333,0,0
251,0.195970696,0.692982456,0,0,0.118055556,0.155594406,0.594405594,0,0.622291022,0.673202614,0.746031746,0,0.579710145,0.54784689,0,0,0.275754422,0.039215686,0.496666667,0.324346405,0.629251701,0.282424242,0.692176871,0.446886447,0.459064327,0,0.016666667,0,0,0.615942029,0.650563607,0.509803922,0.578947368,0.242424242,0.060416667,0.678018576,0.591911765,0.628264209,0,0.702422145,0.147058824,0.655882353,0,0,0.632352941,0,0.415625,0,0.63127572,0,0.698412698,0.687242798,0.494791667,0.507692308,0.633928571,0.162162162,0.590643275,0.439628483,0,0.270531401,0.005,0,0,0,0.593167702,0,0.365384615,0.664596273,0,0.60130719,0.01193634,0,0.025392428,0.605113636,0.578125,0.597037037,0.621710526,0.558823529,0.511111111,0.54375,0.581314879,0.627218935,0.523809524,0,0.569358178,0.718106996,0.485483871,0,0.628571429,0.539792388,0.561264822,0.288194444,0.568965517,0,0.618729097,0.552380952,0.58125,0.516666667,0.414314516,0.546296296,0,0.013157895,0.002272727,0.315391085,0.121753247,0.586,0.095975232,0.629385965,0,0.553968254,0.436965812,0.566666667,0.611664296,0.629489603,0.518518519,0.553030303,0.12797619,0.474264706,0.089901478,0.476190476,0.071428571,0.351351351,0.452347084,0.676328502,0,0.641975309,0.652173913,0.291666667,0,0.523238381,0.640432099,0,0.541925466,0,0.360294118,0.048888889,0,0
252,0.18956044,0.707602339,0,0,0.138888889,0.146853147,0.589160839,0,0.613003096,0.692810458,0.757369615,0,0.597101449,0.574162679,0,0,0.278876171,0.053221289,0.513333333,0.330065359,0.612244898,0.277575758,0.68707483,0.446886447,0.473684211,0,0.020833333,0,0,0.617753623,0.655394525,0.509803922,0.563467492,0.246753247,0.060416667,0.681114551,0.599264706,0.637480799,0,0.712802768,0.154411765,0.655882353,0,0,0.639273356,0,0.396875,0,0.622222222,0,0.695767196,0.693415638,0.5078125,0.490384615,0.648809524,0.162162162,0.584795322,0.464396285,0,0.260869565,0.0175,0,0,0,0.588509317,0,0.357371795,0.658385093,0,0.60130719,0.014588859,0,0.02677747,0.607954545,0.578125,0.588148148,0.621710526,0.552941176,0.507407407,0.55625,0.584775087,0.632149901,0.533333333,0,0.571428571,0.732510288,0.491935484,0,0.638095238,0.546712803,0.559288538,0.296875,0.55799373,0,0.622073579,0.565079365,0.58125,0.535416667,0.423387097,0.543981481,0,0.019005848,0.002272727,0.321278385,0.116883117,0.568,0.099071207,0.629385965,0,0.557142857,0.436965812,0.563333333,0.609530583,0.621928166,0.518518519,0.560606061,0.123511905,0.470588235,0.084975369,0.479365079,0.075549451,0.343629344,0.448079659,0.674718196,0,0.637860082,0.647515528,0.289772727,0,0.52173913,0.637345679,0,0.537267081,0,0.360294118,0.057777778,0,0
253,0.194139194,0.695906433,0,0,0.121527778,0.148601399,0.596153846,0,0.628482972,0.669934641,0.746031746,0,0.597101449,0.562200957,0,0,0.283038502,0.058823529,0.523333333,0.335784314,0.619047619,0.278787879,0.683673469,0.450549451,0.473684211,0,0.033333333,0,0,0.612318841,0.660225443,0.522875817,0.575851393,0.242424242,0.060416667,0.687306502,0.584558824,0.623655914,0,0.69550173,0.154411765,0.655882353,0,0,0.640138408,0,0.4125,0,0.623045267,0,0.67989418,0.699588477,0.4921875,0.490384615,0.648809524,0.170333124,0.581871345,0.464396285,0,0.265700483,0.02,0,0,0,0.586956522,0,0.376602564,0.660455487,0,0.617647059,0.015915119,0,0.027239151,0.613636364,0.56640625,0.583703704,0.625,0.564705882,0.514814815,0.546875,0.584775087,0.631163708,0.526190476,0,0.569358178,0.720164609,0.485483871,0,0.622857143,0.553633218,0.557312253,0.302083333,0.573667712,0,0.618729097,0.574603175,0.58125,0.522916667,0.427419355,0.550925926,0,0.011695906,0.002272727,0.328847771,0.121753247,0.582,0.099071207,0.627192982,0,0.552380952,0.44017094,0.568333333,0.614509246,0.629489603,0.512592593,0.554924242,0.12797619,0.463235294,0.089901478,0.477248677,0.07967033,0.348455598,0.446657183,0.677938808,0,0.648148148,0.664596273,0.287878788,0,0.52023988,0.632716049,0,0.545031056,0.001481481,0.375,0.066666667,0,0
254,0.192307692,0.704678363,0,0,0.135416667,0.155594406,0.592657343,0,0.622291022,0.666666667,0.743764172,0,0.582608696,0.555023923,0,0,0.280957336,0.044817927,0.505,0.326797386,0.62414966,0.276363636,0.68537415,0.452380952,0.479532164,0,0.025,0,0,0.614130435,0.645732689,0.519607843,0.572755418,0.246753247,0.060416667,0.687306502,0.584558824,0.629800307,0,0.709342561,0.154411765,0.65,0,0,0.638408304,0,0.409375,0,0.627160494,0,0.69047619,0.687242798,0.502604167,0.503846154,0.630952381,0.16530484,0.587719298,0.452012384,0,0.265700483,0.01,0,0,0,0.593167702,0,0.360576923,0.670807453,0,0.588235294,0.015915119,0,0.028162512,0.610795455,0.58203125,0.592592593,0.628289474,0.555882353,0.52962963,0.5625,0.581314879,0.625246548,0.530952381,0,0.565217391,0.709876543,0.483870968,0,0.628571429,0.546712803,0.563241107,0.293402778,0.567398119,0,0.622073579,0.561904762,0.5625,0.522916667,0.429435484,0.537037037,0,0.011695906,0.002272727,0.323801514,0.123376623,0.564,0.092879257,0.640350877,0,0.553968254,0.447649573,0.570833333,0.609530583,0.635160681,0.517037037,0.547348485,0.126488095,0.477941176,0.081280788,0.476719577,0.074175824,0.352316602,0.454480797,0.677938808,0,0.646090535,0.647515528,0.289772727,0,0.527736132,0.62654321,0,0.549689441,0.002962963,0.356617647,0.048888889,0,0
255,0.194139194,0.692982456,0,0,0.131944444,0.155594406,0.594405594,0,0.628482972,0.676470588,0.759637188,0,0.594202899,0.552631579,0,0,0.277835588,0.047619048,0.511666667,0.33251634,0.630952381,0.281212121,0.700680272,0.45970696,0.467836257,0,0.041666667,0,0,0.614130435,0.647342995,0.519607843,0.588235294,0.242424242,0.060416667,0.681114551,0.584558824,0.6359447,0,0.702422145,0.150735294,0.667647059,0,0,0.636678201,0,0.4,0,0.627160494,0,0.69047619,0.689300412,0.505208333,0.498076923,0.639880952,0.167190446,0.578947368,0.46130031,0,0.263285024,0.015,0,0,0,0.588509317,0,0.366987179,0.666666667,0,0.598039216,0.017241379,0,0.028162512,0.605113636,0.58203125,0.586666667,0.621710526,0.570588235,0.540740741,0.54375,0.591695502,0.630177515,0.54047619,0,0.581780538,0.709876543,0.485483871,0,0.643809524,0.557093426,0.555335968,0.296875,0.572100313,0,0.618729097,0.568253968,0.58125,0.535416667,0.432459677,0.546296296,0,0.014619883,0.002272727,0.3254836,0.125,0.572,0.099071207,0.635964912,0,0.557142857,0.435897436,0.563333333,0.610241821,0.629489603,0.524444444,0.551136364,0.130952381,0.474264706,0.081280788,0.483068783,0.072802198,0.344594595,0.458036984,0.679549114,0,0.641975309,0.661490683,0.289772727,0,0.541229385,0.637345679,0,0.563664596,0,0.375,0.062222222,0,0
256,0.198717949,0.698830409,0,0,0.149305556,0.157342657,0.587412587,0,0.625386997,0.68627451,0.74829932,0,0.611594203,0.557416268,0,0,0.275754422,0.047619048,0.513333333,0.330065359,0.62414966,0.284848485,0.693877551,0.443223443,0.459064327,0,0.0125,0,0,0.615942029,0.642512077,0.522875817,0.594427245,0.248917749,0.05625,0.671826625,0.584558824,0.631336406,0,0.709342561,0.172794118,0.661764706,0,0,0.642733564,0,0.409375,0,0.626337449,0,0.682539683,0.683127572,0.5234375,0.501923077,0.642857143,0.167818982,0.584795322,0.452012384,0,0.265700483,0.0175,0,0,0,0.594720497,0,0.363782051,0.660455487,0,0.607843137,0.01061008,0,0.025392428,0.613636364,0.5703125,0.598518519,0.615131579,0.555882353,0.507407407,0.565625,0.581314879,0.635108481,0.538095238,0,0.577639752,0.732510288,0.493548387,0,0.636190476,0.543252595,0.57312253,0.307291667,0.567398119,0,0.62541806,0.580952381,0.5625,0.522916667,0.428427419,0.546296296,0,0.019005848,0.004545455,0.323801514,0.133116883,0.574,0.092879257,0.622807018,0,0.566666667,0.441239316,0.571666667,0.610953058,0.627599244,0.521481481,0.556818182,0.126488095,0.481617647,0.088669951,0.480952381,0.075549451,0.344594595,0.455192034,0.677938808,0,0.641975309,0.642857143,0.293560606,0,0.539730135,0.63117284,0,0.548136646,0.002962963,0.389705882,0.053333333,0,0
257,0.196886447,0.695906433,0,0,0.142361111,0.162587413,0.597902098,0,0.619195046,0.692810458,0.750566893,0,0.602898551,0.564593301,0,0,0.283038502,0.053221289,0.506666667,0.340686275,0.632653061,0.28,0.69047619,0.446886447,0.49122807,0,0.029166667,0,0,0.632246377,0.655394525,0.519607843,0.585139319,0.246753247,0.05625,0.690402477,0.591911765,0.632872504,0,0.702422145,0.165441176,0.667647059,0,0,0.637543253,0,0.403125,0,0.63127572,0,0.69047619,0.697530864,0.489583333,0.496153846,0.651785714,0.167818982,0.578947368,0.470588235,0,0.27294686,0.04,0,0,0,0.593167702,0,0.371794872,0.677018634,0,0.617647059,0.01193634,0,0.026315789,0.605113636,0.58203125,0.594074074,0.608552632,0.573529412,0.511111111,0.55625,0.577854671,0.637080868,0.533333333,0,0.575569358,0.722222222,0.485483871,0,0.634285714,0.553633218,0.57312253,0.295138889,0.572100313,0,0.623745819,0.565079365,0.578125,0.535416667,0.444556452,0.555555556,0,0.014619883,0.002272727,0.327165685,0.121753247,0.588,0.102167183,0.63377193,0,0.553968254,0.444444444,0.571666667,0.613086771,0.627599244,0.518518519,0.556818182,0.130952381,0.477941176,0.087438424,0.481481481,0.076923077,0.351351351,0.463726885,0.677938808,0,0.641975309,0.659937888,0.287878788,0,0.532233883,0.62962963,0,0.549689441,0,0.382352941,0.053333333,0,0
258,0.198717949,0.704678363,0,0,0.145833333,0.157342657,0.597902098,0,0.619195046,0.699346405,0.755102041,0,0.6,0.566985646,0,0,0.283038502,0.050420168,0.511666667,0.339052288,0.62755102,0.288484848,0.695578231,0.456043956,0.48245614,0,0.025,0,0,0.632246377,0.671497585,0.522875817,0.59752322,0.255411255,0.0625,0.687306502,0.591911765,0.634408602,0,0.716262976,0.147058824,0.661764706,0,0,0.641868512,0,0.409375,0,0.625514403,0,0.69047619,0.697530864,0.505208333,0.5,0.633928571,0.169076053,0.587719298,0.46130031,0,0.280193237,0.0225,0,0,0,0.593167702,0,0.375,0.679089027,0,0.604575163,0.015915119,0,0.028624192,0.602272727,0.5703125,0.597037037,0.634868421,0.564705882,0.537037037,0.540625,0.598615917,0.640039448,0.547619048,0,0.581780538,0.730452675,0.498387097,0,0.632380952,0.553633218,0.565217391,0.298611111,0.572100313,0,0.623745819,0.558730159,0.584375,0.533333333,0.440524194,0.553240741,0,0.01754386,0.002272727,0.3313709,0.125,0.58,0.102167183,0.638157895,0,0.565079365,0.454059829,0.569166667,0.611664296,0.63705104,0.522962963,0.553030303,0.130952381,0.474264706,0.084975369,0.485185185,0.081043956,0.355212355,0.460881935,0.68115942,0,0.646090535,0.664596273,0.293560606,0,0.530734633,0.62808642,0,0.557453416,0,0.386029412,0.071111111,0,0
259,0.1996337,0.710526316,0,0,0.142361111,0.160839161,0.606643357,0,0.640866873,0.692810458,0.752834467,0,0.594202899,0.562200957,0,0,0.285119667,0.056022409,0.513333333,0.335784314,0.636054422,0.287272727,0.693877551,0.448717949,0.470760234,0,0.029166667,0,0,0.626811594,0.657004831,0.529411765,0.588235294,0.244588745,0.058333333,0.681114551,0.577205882,0.6359447,0,0.716262976,0.161764706,0.667647059,0,0,0.643598616,0,0.425,0,0.633744856,0,0.695767196,0.699588477,0.502604167,0.498076923,0.639880952,0.175361408,0.602339181,0.470588235,0,0.280193237,0.0275,0,0,0,0.594720497,0,0.366987179,0.664596273,0,0.617647059,0.01193634,0,0.02677747,0.610795455,0.58203125,0.58962963,0.618421053,0.564705882,0.518518519,0.553125,0.584775087,0.637080868,0.533333333,0,0.573498965,0.732510288,0.488709677,0,0.641904762,0.55017301,0.56916996,0.309027778,0.5830721,0,0.62541806,0.574603175,0.584375,0.547916667,0.432459677,0.555555556,0,0.024853801,0.002272727,0.327165685,0.131493506,0.578,0.105263158,0.640350877,0,0.550793651,0.450854701,0.5725,0.612375533,0.629489603,0.528888889,0.556818182,0.129464286,0.466911765,0.086206897,0.487830688,0.082417582,0.348455598,0.463015647,0.682769726,0,0.654320988,0.661490683,0.289772727,0,0.532233883,0.638888889,0,0.551242236,0.002962963,0.382352941,0.04,0,0
260,0.207875458,0.710526316,0,0,0.159722222,0.159090909,0.604895105,0,0.634674923,0.696078431,0.752834467,0,0.614492754,0.564593301,0,0,0.289281998,0.047619048,0.516666667,0.33251634,0.620748299,0.286060606,0.704081633,0.456043956,0.494152047,0,0.0375,0,0,0.632246377,0.657004831,0.519607843,0.585139319,0.244588745,0.060416667,0.690402477,0.588235294,0.6359447,0,0.719723183,0.154411765,0.658823529,0,0,0.646193772,0,0.415625,0,0.632098765,0,0.706349206,0.689300412,0.518229167,0.498076923,0.633928571,0.173475801,0.599415205,0.46749226,0,0.277777778,0.02,0,0,0,0.597826087,0,0.371794872,0.670807453,0,0.607843137,0.014588859,0,0.027239151,0.607954545,0.59765625,0.597037037,0.608552632,0.564705882,0.522222222,0.55625,0.574394464,0.638067061,0.545238095,0,0.581780538,0.730452675,0.501612903,0,0.636190476,0.557093426,0.567193676,0.305555556,0.579937304,0,0.620401338,0.561904762,0.5875,0.53125,0.451612903,0.548611111,0,0.021929825,0.002272727,0.3313709,0.12987013,0.586,0.099071207,0.646929825,0,0.561904762,0.451923077,0.573333333,0.616642959,0.635160681,0.533333333,0.560606061,0.130952381,0.485294118,0.088669951,0.480952381,0.082417582,0.355212355,0.459459459,0.68115942,0,0.648148148,0.666149068,0.301136364,0,0.541229385,0.637345679,0,0.545031056,0.002962963,0.382352941,0.057777778,0,0
261,0.1996337,0.707602339,0,0,0.149305556,0.16958042,0.61013986,0,0.628482972,0.696078431,0.764172336,0,0.608695652,0.555023923,0,0,0.285119667,0.050420168,0.501666667,0.341503268,0.62755102,0.286060606,0.707482993,0.452380952,0.485380117,0,0.029166667,0,0,0.634057971,0.661835749,0.522875817,0.591331269,0.248917749,0.0625,0.690402477,0.588235294,0.632872504,0,0.716262976,0.172794118,0.664705882,0,0,0.647058824,0,0.415625,0,0.632921811,0,0.716931217,0.697530864,0.518229167,0.498076923,0.642857143,0.174732872,0.590643275,0.46749226,0,0.287439614,0.0175,0,0,0,0.594720497,0,0.375,0.66252588,0,0.614379085,0.014588859,0,0.028624192,0.616477273,0.5625,0.594074074,0.634868421,0.552941176,0.518518519,0.553125,0.581314879,0.632149901,0.547619048,0,0.577639752,0.716049383,0.501612903,0,0.64,0.55017301,0.56916996,0.310763889,0.567398119,0,0.623745819,0.574603175,0.59375,0.535416667,0.436491935,0.550925926,0,0.021929825,0.002272727,0.329688814,0.12987013,0.572,0.102167183,0.640350877,0,0.568253968,0.451923077,0.568333333,0.613798009,0.629489603,0.527407407,0.554924242,0.129464286,0.481617647,0.088669951,0.484126984,0.082417582,0.354247104,0.455903272,0.676328502,0,0.650205761,0.667701863,0.289772727,0,0.544227886,0.63117284,0,0.557453416,0.002962963,0.382352941,0.066666667,0,0
