Timestamp,0014-0059,0018-0068,0019-0070,0021-0068,0023-0074,0025-0087,0028-0080,0032-0091,0033-0093,0036-0096,0038-0100,0041-0108,0042-0116,0044-0141,0045-0119,0051-0160,0052-0169,0054-0184,0057-0192,0070-0236,0072-0237,0073-0241,0079-0259,0082-0273,0085-0277,0089-0279,0096-0294,0099-0294,0102-0310,0111-0367,0113-0376,0117-0388,0118-0392,0121-0414,0123-0403,0124-0413,0125-0406,0129-0424,0130-0433,0131-0438,0132-0436,0134-0473,0142-0500,0144-0523,0145-0526,0147-0546,0148-0546,0149-0564,0151-0569,0157-0582,0162-0613,0163-0617,0166-0620,0167-0624,0171-0631,0172-0648,0174-0644,0176-0651,0177-0644,0178-0644,0182-0662,0184-0687,0193-0746,0195-0743,0200-0759,0207-0773,0209-0775,0212-0788,0214-0807,0216-0806,0219-0813,0224-0829,0225-0837,0228-0846,0229-0839,0234-0850,0238-0862,0239-0857,0242-0859,0243-0864,0252-0895,0253-0902,0261-0914,0264-0928,0268-0942,0269-0944,0273-0953,0274-0958,0278-0967,0280-0981,0281-0983,0284-0986,0285-0989,0289-1015,0290-1011,0295-1012,0300-1037,0301-1034,0302-1045,0306-1069,0309-1068,0310-1140,0313-1089,0316-1102,0318-1113,0320-1129,0324-1155,0325-1156,0328-1152,0330-1160,0332-1167,0333-1171,0334-1181,0339-1210,0340-1215,0341-1219,0344-1236,0346-1252,0347-1260,0349-1264,0350-1287,0355-1305,0356-1302,0358-1315,0359-1329,0360-1316,0361-1321,0364-1332,0368-1340,0369-1346,0370-1358,0375-1361,0376-1362,0383-1382,0385-1388,0388-1404,0390-1413,0391-1414,0396-1435,0398-1443,0399-1439,0400-1446,0401-1447,0408-1469,0409-1473,0411-1476,0413-1481,0425-1516,0430-1544,0431-1551
21960,1,1,0.788819876,0.98828125,1,0.976219512,1,1,0,1,1,1,1,1,0.105263158,0.250810811,1,1,1,0.712121212,0.095238095,0.111531191,0.422222222,0.018518519,0.556584362,1,0.812727273,0.845864662,0.704545455,0,0.151111111,0.146537842,0.069230769,0.378419453,0.777310924,1,0.675,0.022875817,0.540045767,0.099025974,0,1,1,0.002164502,0,0.033333333,0,0.026159334,0,0,0,0,0.024767802,0.009411765,0,0.016590389,0.52,0.01536643,0,0,0,0,0.74411303,0.033333333,0,0.916049383,0.621176471,0.008245877,0,0.029411765,0,0,0.01754386,0.007601351,0,0.007177033,0,0,0,0,0,0.695652174,0,0,0,0,0,0,0,0,0,0,0.186851211,0.000543478,0.00125,0.013392857,0,0,0.098522167,0.944444444,1,0.704545455,0.011111111,0.002941176,0,0,0.366586538,0,0,0,0,0.256842105,0.025506377,0,0.016666667,0,0.738095238,0.013333333,0.888888889,0.638392857,0.013833992,0.827543424,0.033613445,0.014336918,0.014394962,0.384863124,0.074074074,0,0,0.663961039,0,0,0.35952381,0,0,0.211640212,0,0.369565217,0.074404762,0.329411765,0.116402116,0,1,0,0.037549407,0.238461538,0.234782609,0,0.012820513,0.006451613
22020,1,1,0.774327122,1,1,0.981707317,1,1,0,1,1,1,1,1,0.09569378,0.247567568,1,1,1,0.732323232,0.081128748,0.130434783,0.447222222,0.01984127,0.553497942,1,0.818181818,0.804511278,0.675,0,0.127407407,0.093397746,0.038461538,0.39893617,0.802521008,1,0.679166667,0.019607843,0.528604119,0.086038961,0.010416667,1,1,0.012987013,0,0.03968254,0,0.013079667,0,0,0,0,0.003095975,0,0,0.020022883,0.526666667,0.019503546,0,0,0,0,0.74411303,0.014285714,0,0.903703704,0.611764706,0.003748126,0,0.025735294,0,0,0.038596491,0.008445946,0,0,0,0,0,0,0,0.687747036,0,0,0.001748252,0,0,0,0,0,0,0,0.134948097,0,0,0.008928571,0,0,0.096059113,0.951525054,1,0.675,0.016049383,0,0,0,0.365384615,0.001262626,0,0,0,0.242105263,0.027006752,0,0.026190476,0,0.73015873,0.017777778,0.902777778,0.629464286,0.011857708,0.82630273,0.036414566,0.003584229,0.020242915,0.371980676,0.054131054,0,0,0.660714286,0,0,0.357142857,0,0,0.206349206,0,0.361660079,0.077380952,0.334313725,0.119047619,0,1,0,0.023715415,0.224615385,0.22826087,0,0.002136752,0.002580645
22080,1,1,0.784679089,1,1,0.981097561,1,1,0,1,1,1,1,1,0.098086124,0.254054054,1,1,1,0.767676768,0.11287478,0.130434783,0.433333333,0.023809524,0.580246914,1,0.792727273,0.842105263,0.656818182,0,0.133333333,0.123993559,0.040384615,0.38449848,0.777310924,1,0.679166667,0.006535948,0.544622426,0.082792208,0.006944444,1,1,0.019480519,0,0.044444444,0,0.015457788,0,0,0,0,0.009287926,0.009411765,0,0.012585812,0.525333333,0.014775414,0,0,0,0,0.753008896,0.028571429,0,0.898765432,0.6,0.007496252,0,0.014705882,0,0,0.024561404,0.014358108,0,0,0,0,0,0,0,0.679841897,0,0,0.001748252,0,0,0,0,0,0,0,0.134948097,0,0.01125,0.071428571,0,0,0.093596059,0.958061002,1,0.656818182,0.009876543,0,0,0,0.352163462,0,0,0,0,0.248421053,0.030757689,0,0.004761905,0,0.735449735,0.017777778,0.90625,0.638392857,0.019762846,0.831265509,0.033613445,0.009557945,0.01934323,0.383252818,0.076923077,0,0,0.680194805,0,0,0.357142857,0,0,0.222222222,0,0.359683794,0.077380952,0.339215686,0.12962963,0,1,0,0.023715415,0.230769231,0.236956522,0,0.006410256,0.002580645
22140,1,1,0.80952381,0.99609375,1,0.981707317,1,1,0,1,1,1,1,1,0.102870813,0.291891892,1,1,1,0.76010101,0.11287478,0.107750473,0.436111111,0.023809524,0.582304527,1,0.787272727,0.842105263,0.686363636,0,0.143703704,0.132045089,0.076923077,0.388297872,0.798319328,1,0.720833333,0,0.556064073,0.097402597,0,1,1,0.004329004,0,0.034920635,0,0.01783591,0,0,0,0,0.009287926,0.011764706,0,0.023455378,0.534666667,0.01713948,0,0,0,0,0.743589744,0.007142857,0,0.908641975,0.632941176,0.010494753,0,0.025735294,0.003344482,0,0.024561404,0.01097973,0,0.004784689,0,0,0,0,0,0.693017128,0,0,0.013986014,0,0,0,0,0,0,0,0.166089965,0,0.0025,0.022321429,0,0,0.098522167,0.949891068,1,0.686363636,0.012345679,0,0,0,0.373798077,0,0,0,0,0.258947368,0.026256564,0,0.016666667,0,0.736772487,0.013333333,0.902777778,0.638392857,0.017786561,0.834987593,0.044817927,0.022700119,0.017993702,0.381642512,0.081196581,0,0,0.665584416,0,0,0.361904762,0,0,0.228835979,0,0.373517787,0.071428571,0.337254902,0.132275132,0,1,0,0.039525692,0.258461538,0.239130435,0.003205128,0.017094017,0.002580645
22200,1,1,0.807453416,0.98828125,1,0.982926829,1,1,0,1,1,1,1,1,0.102870813,0.287567568,1,1,1,0.765151515,0.107583774,0.109640832,0.461111111,0.017195767,0.585390947,1,0.794545455,0.868421053,0.675,0,0.128888889,0.123993559,0.078846154,0.379179331,0.802521008,1,0.7,0.013071895,0.542334096,0.071428571,0,1,1,0.012987013,0,0.038095238,0,0.010701546,0,0,0,0,0.012383901,0.009411765,0,0.01201373,0.52,0.014184397,0,0,0,0,0.733124019,0.002380952,0,0.911111111,0.632941176,0.007496252,0,0.029411765,0.001672241,0,0.042105263,0.005912162,0,0.004784689,0,0,0,0,0,0.689064559,0,0,0.003496503,0,0,0,0,0,0,0,0.134948097,0.001630435,0.00375,0.035714286,0,0,0.099343186,0.950980392,1,0.675,0.011111111,0.008823529,0,0,0.359375,0,0,0,0,0.237894737,0.024006002,0,0.019047619,0,0.723544974,0.013333333,0.90625,0.642857143,0.035573123,0.832506203,0.036414566,0.011947431,0.0211426,0.381642512,0.075498575,0,0,0.670454545,0,0,0.380952381,0,0,0.223544974,0,0.389328063,0.077380952,0.35,0.14021164,0,1,0.01242236,0.035573123,0.246153846,0.25,0.001602564,0.006410256,0.001290323
22260,1,1,0.817805383,0.9921875,1,0.984146341,1,1,0,1,1,1,1,1,0.119617225,0.28,1,1,1,0.737373737,0.102292769,0.119092628,0.433333333,0.023809524,0.576131687,1,0.825454545,0.864661654,0.661363636,0.009375,0.13037037,0.115942029,0.040384615,0.387537994,0.798319328,1,0.741666667,0.039215686,0.549199085,0.090909091,0.024305556,1,1,0.008658009,0.005602241,0.04047619,0,0.002378121,0,0,0,0,0.015479876,0.011764706,0,0.0097254,0.521333333,0.01713948,0,0,0,0,0.745682889,0.019047619,0,0.90617284,0.621176471,0.008245877,0,0.029411765,0,0,0.028070175,0.005067568,0,0,0,0,0,0,0,0.679841897,0,0,0,0,0,0,0,0,0,0,0.141868512,0,0.0025,0.013392857,0,0,0.097701149,0.955337691,1,0.661363636,0.014814815,0,0,0,0.372596154,0,0,0,0,0.256842105,0.028507127,0,0.021428571,0,0.73015873,0.013333333,0.90625,0.647321429,0.02173913,0.842431762,0.030812325,0.015531661,0.022492128,0.388083736,0.086894587,0,0,0.676948052,0,0,0.366666667,0,0,0.234126984,0,0.391304348,0.074404762,0.345098039,0.137566138,0,1,0.00621118,0.0256917,0.247692308,0.232608696,0,0.004273504,0.003870968
22320,1,1,0.817805383,0.984375,1,0.979878049,1,1,0,1,1,1,1,1,0.107655502,0.283243243,1,1,1,0.785353535,0.075837743,0.141776938,0.430555556,0.029100529,0.62037037,1,0.829090909,0.864661654,0.722727273,0,0.118518519,0.101449275,0.051923077,0.390577508,0.785714286,1,0.6875,0.013071895,0.546910755,0.087662338,0.006944444,1,1,0.021645022,0,0.04047619,0,0.01902497,0,0,0,0,0.018575851,0,0,0.022883295,0.532,0.013593381,0,0,0,0,0.763474621,0.023809524,0,0.909876543,0.635294118,0.009745127,0,0.022058824,0,0,0.031578947,0.008445946,0,0,0,0,0,0,0,0.689064559,0,0,0,0,0,0,0,0,0,0,0.121107266,0,0.0025,0.008928571,0,0,0.102627258,0.946623094,1,0.722727273,0.009876543,0.002941176,0,0,0.371394231,0,0,0,0,0.258947368,0.025506377,0,0.021428571,0,0.732804233,0.013333333,0.909722222,0.633928571,0.015810277,0.836228288,0.039215686,0.014336918,0.028789924,0.38647343,0.08974359,0,0,0.673701299,0,0,0.366666667,0,0,0.23015873,0,0.397233202,0.074404762,0.359803922,0.153439153,0,1,0.002070393,0.045454545,0.263076923,0.241304348,0.001602564,0.008547009,0.001290323
22380,1,1,0.85300207,1,1,0.985365854,1,1,0,1,1,1,1,1,0.105263158,0.321081081,1,1,1,0.800505051,0.077601411,0.130434783,0.441666667,0.021164021,0.613168724,1,0.809090909,0.894736842,0.693181818,0,0.164444444,0.123993559,0.063461538,0.388297872,0.802521008,1,0.691666667,0.029411765,0.535469108,0.087662338,0.003472222,1,1,0.03030303,0.00280112,0.045238095,0,0.023781213,0,0,0,0,0.024767802,0.007058824,0,0.023455378,0.524,0.015957447,0,0,0,0,0.750392465,0.019047619,0,0.904938272,0.644705882,0.005997001,0,0.040441176,0.008361204,0,0.038596491,0.005912162,0,0.009569378,0,0,0,0,0,0.693017128,0,0,0,0,0,0,0,0,0,0,0.169550173,0,0,0,0,0,0.099343186,0.953703704,1,0.693181818,0.012345679,0,0,0,0.365384615,0.001262626,0,0,0,0.254736842,0.033008252,0,0.026190476,0,0.744708995,0.013333333,0.930555556,0.642857143,0.013833992,0.844913151,0.030812325,0.015531661,0.027890238,0.39452496,0.092592593,0,0,0.675324675,0,0,0.364285714,0,0,0.259259259,0,0.395256917,0.080357143,0.357843137,0.150793651,0,1,0,0.035573123,0.267692308,0.230434783,0.006410256,0.006410256,0
22440,1,1,0.855072464,0.984375,1,0.983536585,1,1,0,1,1,1,1,1,0.110047847,0.307027027,1,1,1,0.808080808,0.084656085,0.103969754,0.433333333,0.01984127,0.608024691,1,0.809090909,0.902255639,0.715909091,0,0.16,0.128824477,0.065384615,0.389817629,0.789915966,1,0.729166667,0.006535948,0.544622426,0.090909091,0,1,1,0.004329004,0,0.034920635,0,0.010701546,0,0,0,0,0.021671827,0.011764706,0,0.02402746,0.545333333,0.020685579,0,0,0,0,0.745159602,0.026190476,0,0.895061728,0.637647059,0.010494753,0,0.029411765,0,0,0.038596491,0.003378378,0,0,0,0,0,0.001984127,0,0.693017128,0,0,0,0,0,0,0,0,0,0,0.148788927,0,0.00875,0.03125,0,0,0.100164204,0.944989107,1,0.715909091,0.011111111,0,0,0,0.366586538,0,0,0,0,0.24,0.028507127,0,0.028571429,0,0.748677249,0.013333333,0.913194444,0.647321429,0.02173913,0.844913151,0.039215686,0.016726404,0.032838507,0.39452496,0.094017094,0,0,0.673701299,0,0,0.380952381,0,0,0.265873016,0,0.413043478,0.077380952,0.357843137,0.164021164,0,1,0.01242236,0.041501976,0.26,0.230434783,0,0.010683761,0.002580645
22500,1,1,0.844720497,1,1,0.982317073,1,1,0,1,1,1,1,1,0.11722488,0.305945946,1,1,1,0.79040404,0.077601411,0.119092628,0.433333333,0.022486772,0.618312757,1,0.809090909,0.902255639,0.727272727,0,0.124444444,0.1352657,0.05,0.389817629,0.785714286,1,0.708333333,0.019607843,0.535469108,0.087662338,0.013888889,1,1,0.004329004,0.005602241,0.051587302,0,0.020214031,0,0,0,0,0.030959752,0.018823529,0,0.014302059,0.518666667,0.019503546,0,0,0,0,0.740973312,0.011904762,0,0.888888889,0.625882353,0.006746627,0,0.040441176,0.001672241,0,0.049122807,0.010135135,0,0,0,0,0,0,0,0.69828722,0,0,0,0,0,0,0,0,0,0,0.131487889,0,0.00375,0.03125,0,0,0.10180624,0.948801743,1,0.727272727,0.00617284,0,0,0,0.373798077,0,0,0,0,0.256842105,0.03375844,0,0.007142857,0,0.744708995,0.013333333,0.927083333,0.642857143,0.033596838,0.842431762,0.022408964,0.009557945,0.033288349,0.399355878,0.088319088,0,0,0.670454545,0,0,0.380952381,0,0,0.253968254,0,0.416996047,0.083333333,0.357843137,0.177248677,0,1,0.002070393,0.015810277,0.267692308,0.252173913,0,0.006410256,0.00516129
22560,1,1,0.875776398,1,1,0.983536585,1,1,0,1,1,1,1,1,0.098086124,0.340540541,1,1,1,0.838383838,0.098765432,0.132325142,0.444444444,0.013227513,0.646090535,1,0.823636364,0.898496241,0.763636364,0,0.13037037,0.133655395,0.057692308,0.40881459,0.806722689,1,0.708333333,0,0.542334096,0.082792208,0,1,1,0.015151515,0,0.034126984,0,0.020214031,0,0,0,0,0.015479876,0.018823529,0,0.01201373,0.521333333,0.017730496,0.002941176,0,0,0,0.750392465,0.00952381,0,0.903703704,0.644705882,0.009745127,0,0.029411765,0,0,0.028070175,0.012668919,0,0,0,0,0,0,0,0.703557312,0,0,0,0.00228833,0,0,0,0,0,0,0.155709343,0,0,0,0,0,0.10180624,0.948801743,1,0.763636364,0.017283951,0.002941176,0,0,0.372596154,0.002525253,0,0,0,0.246315789,0.030757689,0,0.021428571,0,0.755291005,0.013333333,0.920138889,0.647321429,0.037549407,0.856079404,0.033613445,0.021505376,0.038236617,0.384863124,0.102564103,0,0,0.680194805,0,0,0.378571429,0,0,0.255291005,0,0.428853755,0.077380952,0.370588235,0.214285714,0,1,0,0.033596838,0.272307692,0.241304348,0.001602564,0.014957265,0.010322581
22620,1,1,0.857142857,0.98828125,1,0.982926829,1,1,0,1,1,1,1,1,0.105263158,0.331891892,1,1,1,0.782828283,0.093474427,0.128544423,0.444444444,0.026455026,0.638888889,1,0.829090909,0.932330827,0.772727273,0,0.154074074,0.144927536,0.078846154,0.367781155,0.794117647,1,0.704166667,0.019607843,0.530892449,0.082792208,0.010416667,1,1,0.010822511,0,0.038095238,0,0.015457788,0,0,0,0,0.024767802,0.002352941,0,0.021167048,0.534666667,0.014184397,0,0,0,0,0.749345892,0.019047619,0,0.901234568,0.644705882,0.004497751,0,0.040441176,0,0,0.031578947,0.010135135,0,0.002392344,0,0,0,0,0,0.695652174,0,0,0,0,0,0,0,0,0,0,0.121107266,0.001086957,0.00125,0.008928571,0,0,0.099343186,0.947167756,1,0.772727273,0.013580247,0,0,0,0.377403846,0,0,0,0,0.258947368,0.030007502,0,0.026190476,0,0.720899471,0.013333333,0.920138889,0.65625,0.019762846,0.85235732,0.022408964,0.008363202,0.031938821,0.392914654,0.095441595,0,0,0.678571429,0,0,0.376190476,0,0,0.271164021,0,0.442687747,0.080357143,0.376470588,0.164021164,0,1,0.00621118,0.027667984,0.28,0.25,0.001602564,0.004273504,0.006451613
22680,1,1,0.863354037,0.984375,1,0.981707317,1,1,0,1,1,1,1,1,0.107655502,0.35027027,1,1,1,0.845959596,0.116402116,0.120982987,0.430555556,0.014550265,0.62037037,1,0.794545455,0.909774436,0.761363636,0.00625,0.137777778,0.140096618,0.075,0.382978723,0.785714286,1,0.745833333,0.019607843,0.57208238,0.079545455,0.017361111,1,1,0,0.008403361,0.031746032,0,0.020214031,0,0,0,0,0.021671827,0.014117647,0,0.016590389,0.525333333,0.017730496,0,0,0,0,0.748822606,0.011904762,0,0.887654321,0.628235294,0.008995502,0,0.036764706,0,0,0.049122807,0.012668919,0,0,0,0,0,0,0,0.69828722,0,0,0,0,0,0,0,0,0,0,0.14532872,0,0.00375,0.026785714,0,0,0.107553366,0.960784314,1,0.761363636,0.016049383,0,0,0,0.375,0,0,0,0,0.252631579,0.029257314,0,0.035714286,0.016666667,0.727513228,0.013333333,0.927083333,0.65625,0.017786561,0.853598015,0.053221289,0.017921147,0.033288349,0.396135266,0.101139601,0,0,0.676948052,0,0,0.383333333,0,0,0.287037037,0,0.442687747,0.077380952,0.374509804,0.193121693,0,1,0.008281573,0.023715415,0.284615385,0.25,0.001602564,0.002136752,0.006451613
22740,1,1,0.884057971,1,1,0.983536585,1,1,0,1,1,1,1,1,0.098086124,0.343783784,1,1,1,0.833333333,0.104056437,0.119092628,0.425,0.021164021,0.630658436,1,0.807272727,0.939849624,0.772727273,0,0.14962963,0.14331723,0.05,0.373100304,0.798319328,1,0.7,0.032679739,0.551487414,0.089285714,0.003472222,1,1,0.019480519,0,0.050793651,0,0.016646849,0,0,0,0,0.018575851,0.016470588,0,0.022883295,0.522666667,0.01536643,0,0,0,0,0.740973312,0.019047619,0,0.908641975,0.64,0.014992504,0,0.033088235,0,0,0.028070175,0.015202703,0,0,0,0,0,0,0,0.710144928,0,0,0,0,0,0,0,0,0,0,0.141868512,0,0.00125,0.004464286,0,0,0.103448276,0.955882353,1,0.772727273,0.013580247,0,0,0,0.362980769,0.001262626,0,0,0,0.256842105,0.028507127,0,0.019047619,0,0.728835979,0.017777778,0.920138889,0.647321429,0.027667984,0.853598015,0.036414566,0.011947431,0.04048583,0.389694042,0.105413105,0,0,0.689935065,0,0,0.376190476,0,0,0.263227513,0,0.413043478,0.083333333,0.374509804,0.17989418,0,1,0.016563147,0.02173913,0.278461538,0.260869565,0,0.008547009,0.016774194
22800,1,1,0.873706004,1,1,0.983536585,1,1,0,1,1,1,1,1,0.112440191,0.381621622,1,1,1,0.79040404,0.08994709,0.100189036,0.438888889,0.029100529,0.654320988,1,0.827272727,0.928571429,0.786363636,0,0.148148148,0.138486312,0.065384615,0.395136778,0.798319328,1,0.695833333,0.016339869,0.546910755,0.092532468,0.017361111,1,1,0.006493506,0,0.043650794,0,0.015457788,0,0,0,0,0.015479876,0.002352941,0,0.018878719,0.528,0.013593381,0,0,0,0,0.755102041,0.019047619,0,0.914814815,0.621176471,0.008995502,0,0.029411765,0,0,0.045614035,0.009290541,0,0,0,0,0,0.003968254,0,0.696969697,0,0,0,0,0,0,0,0,0,0,0.14532872,0,0.00375,0.049107143,0,0,0.10180624,0.948801743,1,0.786363636,0.016049383,0,0,0,0.377403846,0,0,0,0,0.261052632,0.031507877,0,0.023809524,0,0.743386243,0.013333333,0.930555556,0.65625,0.019762846,0.851116625,0.036414566,0.015531661,0.040935673,0.397745572,0.113960114,0,0,0.688311688,0,0,0.395238095,0.001976285,0,0.273809524,0,0.448616601,0.077380952,0.375490196,0.21957672,0,1,0.01242236,0.029644269,0.281538462,0.252173913,0,0.010683761,0.002580645
22860,1,1,0.890269151,1,1,0.979878049,1,1,0,1,1,1,1,1,0.102870813,0.39027027,1,1,1,0.843434343,0.095238095,0.120982987,0.416666667,0.022486772,0.638888889,1,0.834545455,0.958646617,0.788636364,0.00625,0.145185185,0.14331723,0.061538462,0.389057751,0.789915966,1,0.708333333,0.019607843,0.574370709,0.077922078,0.020833333,1,1,0.012987013,0.005602241,0.052380952,0,0.021403092,0,0,0,0,0.015479876,0.018823529,0,0.021167048,0.54,0.014184397,0,0,0,0,0.738356881,0.011904762,0,0.9,0.623529412,0.012743628,0,0.022058824,0,0,0.035087719,0.01097973,0,0,0,0,0,0,0,0.700922266,0,0,0,0,0,0,0,0,0,0,0.110726644,0,0,0,0,0,0.10591133,0.954248366,1,0.788636364,0.012345679,0.002941176,0,0,0.377403846,0,0,0,0,0.248421053,0.031507877,0,0.033333333,0,0.728835979,0.035555556,0.930555556,0.660714286,0.015810277,0.864764268,0.039215686,0.031063321,0.046333783,0.405797101,0.10968661,0,0,0.681818182,0,0,0.404761905,0,0,0.284391534,0,0.456521739,0.086309524,0.392156863,0.203703704,0,1,0.004140787,0.033596838,0.281538462,0.265217391,0.001602564,0.012820513,0.00516129
22920,1,1,0.898550725,0.98828125,1,0.982317073,1,1,0,1,1,1,1,1,0.114832536,0.348108108,1,1,1,0.848484848,0.107583774,0.124763705,0.416666667,0.03042328,0.651234568,1,0.798181818,0.943609023,0.809090909,0,0.142222222,0.133655395,0.061538462,0.389817629,0.798319328,1,0.733333333,0.016339869,0.537757437,0.082792208,0.010416667,1,1,0.019480519,0,0.04047619,0,0.020214031,0,0,0,0,0.024767802,0.007058824,0,0.018878719,0.533333333,0.019503546,0.005882353,0,0,0,0.736263736,0.023809524,0,0.895061728,0.635294118,0.009745127,0,0.029411765,0.001672241,0,0.003508772,0.017736486,0,0,0,0,0,0,0,0.699604743,0,0,0.001748252,0,0,0,0,0,0,0,0.121107266,0,0.0075,0.049107143,0,0,0.103448276,0.946623094,1,0.809090909,0.016049383,0,0,0,0.373798077,0,0,0,0,0.256842105,0.029257314,0,0.021428571,0,0.744708995,0.013333333,0.944444444,0.665178571,0.003952569,0.858560794,0.033613445,0.025089606,0.044984256,0.399355878,0.108262108,0,0,0.681818182,0,0,0.380952381,0,0,0.305555556,0,0.45256917,0.086309524,0.376470588,0.21957672,0,1,0.008281573,0.0256917,0.286153846,0.25,0,0.004273504,0.007741935
22980,1,1,0.917184265,1,1,0.980487805,1,1,0,1,1,1,1,1,0.107655502,0.376216216,1,1,1,0.828282828,0.093474427,0.109640832,0.425,0.025132275,0.645061728,1,0.812727273,0.95112782,0.786363636,0,0.145185185,0.128824477,0.053846154,0.389057751,0.802521008,1,0.7,0.006535948,0.56979405,0.094155844,0.003472222,1,1,0.019480519,0,0.038095238,0,0.021403092,0,0,0,0,0.012383901,0.002352941,0,0.015446224,0.534666667,0.024822695,0,0,0,0,0.740973312,0.023809524,0,0.90617284,0.654117647,0.005997001,0,0.025735294,0.005016722,0,0.024561404,0.007601351,0,0,0,0,0,0,0,0.699604743,0,0,0,0.004576659,0,0,0,0,0.001388889,0,0.117647059,0,0.0025,0.03125,0,0,0.103448276,0.953159041,1,0.786363636,0.00617284,0,0,0,0.375,0,0,0,0,0.269473684,0.025506377,0,0.021428571,0,0.718253968,0.022222222,0.934027778,0.669642857,0.031620553,0.861042184,0.039215686,0.013142174,0.04408457,0.407407407,0.118233618,0,0,0.693181818,0,0,0.395238095,0,0,0.30952381,0,0.462450593,0.086309524,0.378431373,0.227513228,0,1,0.010351967,0.023715415,0.290769231,0.25,0,0.008547009,0.00516129
23040,1,1,0.892339545,1,1,0.98597561,1,1,0,1,1,1,1,1,0.107655502,0.397837838,1,1,1,0.851010101,0.093474427,0.128544423,0.413888889,0.022486772,0.687242798,1,0.836363636,0.962406015,0.8,0,0.162962963,0.154589372,0.05,0.385258359,0.785714286,1,0.7,0.022875817,0.558352403,0.082792208,0,1,1,0.017316017,0,0.043650794,0,0.01902497,0,0,0,0,0.015479876,0.021176471,0,0.006292906,0.536,0.01713948,0.002941176,0,0,0,0.736263736,0.014285714,0,0.903703704,0.618823529,0.007496252,0,0.044117647,0,0,0.028070175,0.006756757,0,0,0,0,0,0,0,0.694334651,0,0,0,0.006864989,0,0,0,0,0,0,0.138408304,0,0.0025,0.013392857,0,0,0.104269294,0.947712418,1,0.8,0.012345679,0,0,0,0.379807692,0,0,0,0,0.250526316,0.033008252,0,0.021428571,0.004166667,0.752645503,0.017777778,0.951388889,0.665178571,0.011857708,0.869727047,0.036414566,0.037037037,0.051731894,0.407407407,0.12962963,0,0,0.693181818,0,0,0.388095238,0,0,0.324074074,0,0.4743083,0.089285714,0.405882353,0.216931217,0,1,0,0.029644269,0.298461538,0.267391304,0,0.012820513,0.015483871
23100,1,1,0.894409938,0.9921875,1,0.985365854,1,1,0,1,1,1,1,1,0.122009569,0.391351351,1,1,1,0.820707071,0.109347443,0.094517958,0.436111111,0.017195767,0.672839506,1,0.810909091,0.966165414,0.806818182,0,0.148148148,0.130434783,0.051923077,0.385258359,0.794117647,1,0.704166667,0.016339869,0.546910755,0.11038961,0.010416667,1,1,0.015151515,0.00280112,0.05,0,0.015457788,0,0,0,0,0.018575851,0.025882353,0,0.02402746,0.525333333,0.020094563,0,0,0,0,0.726844584,0.007142857,0,0.896296296,0.647058824,0.012743628,0,0.055147059,0,0,0.042105263,0.002533784,0,0,0,0,0,0,0,0.689064559,0,0,0,0,0,0,0,0,0,0,0.128027682,0,0.00375,0.049107143,0,0,0.103448276,0.945533769,1,0.806818182,0.013580247,0,0,0,0.372596154,0,0,0,0,0.246315789,0.027756939,0,0.011904762,0,0.718253968,0.017777778,0.930555556,0.660714286,0.027667984,0.863523573,0.036414566,0.022700119,0.047683311,0.399355878,0.135327635,0,0,0.699675325,0,0,0.39047619,0,0,0.317460317,0,0.494071146,0.077380952,0.41372549,0.227513228,0,1,0.016563147,0.027667984,0.276923077,0.269565217,0.004807692,0.010683761,0.007741935
23160,1,1,0.890269151,1,1,0.979878049,1,1,0,1,1,1,1,1,0.110047847,0.393513514,1,1,1,0.835858586,0.100529101,0.120982987,0.436111111,0.021164021,0.684156379,1,0.836363636,0.977443609,0.804545455,0,0.158518519,0.117552335,0.069230769,0.380699088,0.798319328,1,0.75,0.035947712,0.558352403,0.082792208,0.027777778,1,1,0.019480519,0,0.047619048,0,0.023781213,0,0,0,0,0.015479876,0.023529412,0,0.013157895,0.529333333,0.021867612,0,0,0,0,0.742019885,0.014285714,0,0.904938272,0.637647059,0.008995502,0,0.029411765,0,0,0.01754386,0.005912162,0,0,0,0,0,0,0,0.706192358,0,0,0,0.004576659,0,0,0,0,0,0,0.138408304,0.000543478,0.00125,0.004464286,0,0,0.102627258,0.960239651,1,0.804545455,0.013580247,0,0,0,0.373798077,0.002525253,0,0,0,0.273684211,0.024756189,0,0.033333333,0,0.761904762,0.017777778,0.951388889,0.65625,0.037549407,0.872208437,0.036414566,0.020310633,0.049032839,0.407407407,0.136752137,0,0,0.696428571,0,0,0.40952381,0,0,0.338624339,0,0.505928854,0.083333333,0.415686275,0.240740741,0,1,0.008281573,0.031620553,0.304615385,0.254347826,0.001602564,0.002136752,0.014193548
