Index,Timestamp,.~lock.0007-0078.,.~lock.0034-0220.,.~lock.0035-0225.,0007-0078,0009-0101,0010-0110,0012-0126,0014-0129,0019-0147,0023-0177,0024-0179,0026-0185,0027-0191,0029-0194,0032-0206,0033-0219,0034-0220,0035-0225,0037-0226,0041-0245,0047-0258,0061-0280,0068-0305,0069-0305,0071-0327,0072-0312,0073-0316,0078-0337,0081-0359,0082-0366,0083-0365,0084-0376,0087-0390,0089-0395,0091-0402,0093-0434,0094-0448,0096-0447,0103-0478,0104-0496,0105-0492,0106-0519,0107-0511,0109-0515,0113-0524,0114-0535,0118-0548,0121-0565,0127-0578,0135-0627,0140-0639,0141-0655,0142-0671,0148-0693,0151-0719,0154-0723,0155-0726,0161-0755,0164-0771,0175-0803,0180-0820,0183-0840,0184-0838,0186-0861,0189-0877,0190-0878,0191-0877,0193-0884,0196-0894,0198-0904,0200-0910,0203-0917,0205-0925,0207-0922,0217-0970,0221-0966,0224-0992,0226-0980,0234-1014,0246-1085,0247-1095,0251-1104,0252-1105,0255-1141,0257-1140,0266-1165,0274-1210,0279-1216,0280-1224,0286-1285,0289-1291,0290-1298,0295-1349,0298-1350,0301-1363,0305-1381,0314-1399,0319-1450,0323-1471,0327-1495,0328-1487,0331-1500,0334-1511,0341-1557,0345-1572,0346-1585
,,,,,0.5259467040673211,0.0,0.7801724137931034,0.45591493132476735,0.4787018255578094,0.6153846153846154,0.29076996652319465,0.56682769726248,0.0,0.0,0.368421052631579,0.0,0.0,0.3137254901960784,0.5694444444444444,0.15104166666666663,0.12222222222222223,0.0,0.0,0.4036363636363637,0.0,0.3576615831517792,0.1266666666666667,0.0,0.0,0.0,0.5272108843537415,0.0,0.12857142857142856,0.0,0.0,0.25396825396825395,0.46464646464646464,0.6062291434927698,0.33650793650793653,0.0,0.06803355079217144,0.1428571428571429,0.3635658914728682,0.7142857142857143,0.5685096153846154,0.5055555555555555,0.5193050193050193,0.0,0.0,0.1842948717948718,0.3018518518518518,0.5079051383399209,0.525974025974026,0.5460992907801419,0.0,0.5175438596491229,0.0,0.5046439628482973,0.5421455938697318,0.46632996632996637,0.786231884057971,0.0,0.5294117647058824,0.4228395061728395,0.0,0.47491638795986624,0.36363636363636365,0.0,0.1088709677419355,0.0,0.32638888888888884,0.0,0.145045045045045,0.25163398692810457,0.32647058823529407,0.1658536585365854,0.0,0.4420995670995671,0.0,0.5168831168831169,0.2362637362637363,0.13982371794871795,0.0,0.4629629629629629,0.2727629513343799,0.4213444213444213,0.0,0.43297101449275366,0.25108225108225113,0.0,0.5988175675675675,0.6331417624521073,0.0,0.29204107830551995,0.5561224489795918,0.38116883116883116,0.18482142857142858,0.0,0.23726627981947135,0.0,0.40896159317211944,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5357643758765778,0.0,0.7758620689655172,0.4492689410722197,0.4787018255578094,0.6211538461538462,0.2874222859875658,0.5587761674718197,0.0,0.0,0.37119113573407203,0.0,0.0,0.3202614379084967,0.5853174603174602,0.15104166666666663,0.12222222222222223,0.0,0.0,0.4,0.0,0.3576615831517792,0.1266666666666667,0.0,0.0,0.0,0.5425170068027211,0.0,0.13142857142857145,0.0,0.0,0.2513227513227513,0.45791245791245794,0.5973303670745272,0.346031746031746,0.0,0.06803355079217144,0.14761904761904765,0.36046511627906974,0.7042606516290727,0.5865384615384616,0.49722222222222223,0.5144787644787645,0.0,0.0,0.1939102564102564,0.3018518518518518,0.5,0.5216450216450217,0.546644844517185,0.0,0.5153508771929824,0.0,0.49226006191950467,0.5593869731800767,0.45959595959595956,0.7789855072463768,0.0,0.546218487394958,0.4320987654320988,0.0,0.47157190635451507,0.3617424242424242,0.0,0.11559139784946237,0.0,0.32638888888888884,0.0,0.1477477477477478,0.25735294117647056,0.33529411764705885,0.1634146341463415,0.0,0.43019480519480524,0.0,0.5240259740259741,0.22985347985347981,0.14102564102564108,0.0,0.4494949494949495,0.2774725274725275,0.4268884268884269,0.0,0.43297101449275366,0.24025974025974028,0.0,0.6013513513513513,0.6264367816091954,0.0,0.29845956354300385,0.5561224489795918,0.3779220779220779,0.17767857142857146,0.0,0.23404255319148937,0.0,0.41038406827880514,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5427769985974755,0.0,0.7701149425287357,0.4545857332742579,0.48073022312373226,0.6192307692307693,0.29363940698230506,0.5555555555555556,0.0,0.0,0.37119113573407203,0.0,0.0,0.31699346405228757,0.5734126984126984,0.1527777777777778,0.12,0.0,0.0,0.40727272727272723,0.0,0.3616557734204793,0.13111111111111107,0.0,0.0,0.0,0.5408163265306123,0.0,0.13142857142857145,0.0,0.0,0.2513227513227513,0.4612794612794613,0.6062291434927698,0.34285714285714286,0.0,0.06616961789375586,0.1523809523809524,0.36124031007751933,0.7167919799498748,0.5805288461538461,0.5222222222222221,0.5183397683397684,0.0,0.0,0.1907051282051282,0.3055555555555556,0.4920948616600791,0.5216450216450217,0.5444626295690125,0.0,0.5219298245614035,0.0,0.5015479876160991,0.5383141762452107,0.4612794612794613,0.7789855072463768,0.0,0.5406162464985995,0.43518518518518523,0.0,0.47157190635451507,0.3787878787878788,0.0,0.11155913978494625,0.0,0.3472222222222222,0.0,0.14864864864864868,0.25245098039215685,0.34411764705882353,0.16747967479674797,0.0,0.4329004329004329,0.0,0.5181818181818182,0.22435897435897434,0.140625,0.0,0.4562289562289562,0.2762951334379906,0.42550242550242545,0.0,0.42391304347826086,0.24025974025974028,0.0,0.6013513513513513,0.6216475095785441,0.0,0.2965340179717587,0.554421768707483,0.3772727272727273,0.18392857142857144,0.0,0.23597678916827858,0.0,0.40682788051209107,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5329593267882188,0.0,0.7686781609195402,0.4572441293752769,0.48174442190669375,0.6173076923076923,0.2898134863701578,0.5539452495974235,0.0,0.0,0.3795013850415513,0.0,0.0,0.3104575163398693,0.5734126984126984,0.14236111111111116,0.12888888888888894,0.0,0.0,0.39636363636363636,0.0,0.3620188816267248,0.12888888888888894,0.0,0.0,0.0,0.5340136054421769,0.0,0.13428571428571423,0.0,0.0,0.24603174603174605,0.4612794612794613,0.6095661846496107,0.346031746031746,0.0,0.07176141658900281,0.14523809523809528,0.3651162790697674,0.7017543859649122,0.5889423076923077,0.5277777777777778,0.5164092664092664,0.0,0.0,0.1891025641025641,0.29814814814814816,0.5,0.5324675324675325,0.541189307146754,0.0,0.5153508771929824,0.0,0.5108359133126935,0.5517241379310345,0.4696969696969697,0.782608695652174,0.0,0.546218487394958,0.4228395061728395,0.0,0.4665551839464883,0.3617424242424242,0.0,0.11827956989247312,0.0,0.3287037037037037,0.0,0.14414414414414412,0.2540849673202614,0.3382352941176471,0.16747967479674797,0.0,0.4296536796536796,0.0,0.5194805194805194,0.2344322344322345,0.14302884615384615,0.0,0.4562289562289562,0.2762951334379906,0.42550242550242545,0.0,0.42391304347826086,0.23376623376623373,0.0,0.6064189189189189,0.6245210727969348,0.0,0.2933247753530167,0.5493197278911565,0.38181818181818183,0.17767857142857146,0.0,0.2366215344938749,0.0,0.41038406827880514,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5357643758765778,0.0,0.7772988505747127,0.45369960124058484,0.48478701825557813,0.6115384615384616,0.29603060736489717,0.5587761674718197,0.0,0.0,0.3850415512465374,0.0,0.0,0.30718954248366015,0.5833333333333333,0.14236111111111116,0.12111111111111106,0.0,0.0,0.39454545454545453,0.0,0.36347131445170666,0.1266666666666667,0.0,0.0,0.0,0.5442176870748299,0.0,0.12857142857142856,0.0,0.0,0.2513227513227513,0.468013468013468,0.6117908787541713,0.33333333333333337,0.0,0.06616961789375586,0.14047619047619042,0.3627906976744186,0.7042606516290727,0.5805288461538461,0.5222222222222221,0.5135135135135135,0.0,0.0,0.1875,0.30925925925925923,0.5019762845849802,0.5324675324675325,0.5460992907801419,0.0,0.5263157894736843,0.0,0.5108359133126935,0.5574712643678161,0.45959595959595956,0.7717391304347826,0.0,0.5434173669467788,0.42901234567901236,0.0,0.48494983277591974,0.3617424242424242,0.0,0.11021505376344087,0.0,0.33333333333333337,0.0,0.15225225225225225,0.2508169934640523,0.34411764705882353,0.16910569105691053,0.0,0.4377705627705628,0.0,0.5272727272727273,0.23717948717948723,0.14102564102564108,0.0,0.46464646464646464,0.27394034536891676,0.42619542619542616,0.0,0.4384057971014492,0.22943722943722944,0.0,0.6021959459459459,0.6340996168582376,0.0,0.29460847240051347,0.5510204081632653,0.37857142857142856,0.18125000000000002,0.0,0.23726627981947135,0.0,0.4132290184921764,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5385694249649369,0.0,0.7758620689655172,0.4528134692069118,0.473630831643002,0.6230769230769231,0.28837876614060254,0.5780998389694042,0.0,0.0,0.3739612188365651,0.0,0.0,0.3202614379084967,0.5932539682539683,0.14930555555555558,0.1233333333333333,0.0,0.0,0.40727272727272723,0.0,0.3623819898329702,0.12222222222222223,0.0,0.0,0.0,0.5442176870748299,0.0,0.13142857142857145,0.0,0.0,0.24603174603174605,0.47138047138047134,0.6084538375973303,0.3555555555555555,0.0,0.06803355079217144,0.13571428571428568,0.3627906976744186,0.7167919799498748,0.5829326923076923,0.5055555555555555,0.5193050193050193,0.0,0.0,0.1923076923076923,0.3055555555555556,0.5138339920948616,0.5194805194805194,0.5460992907801419,0.0,0.5285087719298245,0.0,0.5015479876160991,0.5574712643678161,0.468013468013468,0.7934782608695652,0.0,0.5378151260504201,0.4320987654320988,0.0,0.4782608695652174,0.375,0.0,0.11021505376344087,0.0,0.34490740740740744,0.0,0.14864864864864868,0.25735294117647056,0.3382352941176471,0.17317073170731712,0.0,0.4366883116883117,0.0,0.5272727272727273,0.23260073260073255,0.14262820512820518,0.0,0.45286195286195285,0.28335949764521196,0.4282744282744283,0.0,0.4311594202898551,0.24458874458874458,0.0,0.6005067567567568,0.6245210727969348,0.0,0.29460847240051347,0.5476190476190477,0.3824675324675325,0.18928571428571428,0.0,0.23791102514506768,0.0,0.414651493598862,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5455820476858345,0.0,0.7758620689655172,0.45768719539211344,0.4756592292089249,0.6173076923076923,0.2898134863701578,0.5636070853462158,0.0,0.0,0.37119113573407203,0.0,0.0,0.3137254901960784,0.5873015873015873,0.15625,0.12111111111111106,0.0,0.0,0.4,0.0,0.3696441539578794,0.12222222222222223,0.0,0.0,0.0,0.5459183673469388,0.0,0.13428571428571423,0.0,0.0,0.2513227513227513,0.4730639730639731,0.6006674082313681,0.35238095238095235,0.0,0.06803355079217144,0.15000000000000002,0.36201550387596904,0.7192982456140351,0.5793269230769231,0.5111111111111111,0.5183397683397684,0.0,0.0,0.1891025641025641,0.30000000000000004,0.5059288537549407,0.5238095238095238,0.5439170758319695,0.0,0.513157894736842,0.0,0.4984520123839009,0.5478927203065134,0.46632996632996637,0.786231884057971,0.0,0.5294117647058824,0.43827160493827155,0.0,0.4816053511705686,0.375,0.0,0.11290322580645162,0.0,0.3287037037037037,0.0,0.14954954954954958,0.24918300653594772,0.3411764705882353,0.17398373983739834,0.0,0.43614718614718617,0.0,0.5240259740259741,0.23260073260073255,0.14463141025641024,0.0,0.45791245791245794,0.27943485086342235,0.42550242550242545,0.0,0.4311594202898551,0.24891774891774887,0.0,0.6055743243243243,0.632183908045977,0.0,0.2971758664955071,0.5510204081632653,0.3779220779220779,0.18392857142857144,0.0,0.23597678916827858,0.0,0.41891891891891897,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5427769985974755,0.0,0.7787356321839081,0.45414266725742136,0.48275862068965514,0.6211538461538462,0.2898134863701578,0.5523349436392915,0.0,0.0,0.3795013850415513,0.0,0.0,0.30718954248366015,0.5873015873015873,0.1597222222222222,0.1233333333333333,0.0,0.0,0.40727272727272723,0.0,0.3667392883079158,0.14222222222222225,0.0,0.0,0.0,0.5510204081632653,0.0,0.13428571428571423,0.0,0.0,0.25396825396825395,0.4696969696969697,0.5995550611790879,0.33333333333333337,0.0,0.0726933830382106,0.13809523809523805,0.36201550387596904,0.7067669172932332,0.5853365384615384,0.5138888888888888,0.5173745173745175,0.0,0.0,0.1907051282051282,0.3037037037037037,0.5118577075098814,0.5303030303030303,0.5433715220949263,0.0,0.5021929824561404,0.0,0.5139318885448916,0.5517241379310345,0.4629629629629629,0.7789855072463768,0.0,0.5490196078431373,0.41975308641975306,0.0,0.4698996655518395,0.37310606060606055,0.0,0.11021505376344087,0.0,0.35416666666666663,0.0,0.15405405405405403,0.2549019607843137,0.3382352941176471,0.1707317073170732,0.0,0.43614718614718617,0.0,0.525974025974026,0.23809523809523814,0.14342948717948723,0.0,0.46464646464646464,0.27982731554160123,0.43104643104643103,0.0,0.4257246376811594,0.24242424242424243,0.0,0.6013513513513513,0.6293103448275862,0.0,0.2971758664955071,0.5510204081632653,0.38116883116883116,0.18571428571428572,0.0,0.2398452611218569,0.0,0.414651493598862,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.541374474053296,0.0,0.7772988505747127,0.45813026140894997,0.4746450304259635,0.6173076923076923,0.29746532759445243,0.5636070853462158,0.0,0.0,0.3850415512465374,0.0,0.0,0.3104575163398693,0.5853174603174602,0.15451388888888884,0.12888888888888894,0.0,0.0,0.39636363636363636,0.0,0.36528685548293394,0.13111111111111107,0.0,0.0,0.0,0.5459183673469388,0.0,0.13142857142857145,0.0,0.0,0.26455026455026454,0.4747474747474747,0.6062291434927698,0.346031746031746,0.0,0.06616961789375586,0.1428571428571429,0.35968992248062015,0.7042606516290727,0.5841346153846154,0.5305555555555556,0.5193050193050193,0.0,0.0,0.1842948717948718,0.3018518518518518,0.5079051383399209,0.5324675324675325,0.5444626295690125,0.0,0.5153508771929824,0.0,0.5108359133126935,0.5632183908045977,0.47811447811447816,0.786231884057971,0.0,0.5546218487394958,0.43827160493827155,0.0,0.4899665551839465,0.36931818181818177,0.0,0.11290322580645162,0.0,0.3495370370370371,0.0,0.15045045045045047,0.25898692810457513,0.33529411764705885,0.1707317073170732,0.0,0.4329004329004329,0.0,0.5240259740259741,0.2362637362637363,0.14302884615384615,0.0,0.4629629629629629,0.27982731554160123,0.428967428967429,0.0,0.43297101449275366,0.24458874458874458,0.0,0.6072635135135135,0.6235632183908046,0.0,0.300385109114249,0.5476190476190477,0.38636363636363635,0.1919642857142857,0.0,0.24113475177304966,0.0,0.414651493598862,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5427769985974755,0.0,0.7729885057471264,0.45813026140894997,0.48275862068965514,0.6153846153846154,0.29076996652319465,0.5619967793880838,0.0,0.0,0.38227146814404434,0.0,0.0,0.30065359477124187,0.5932539682539683,0.15625,0.1233333333333333,0.0,0.0,0.4,0.0,0.36819172113289755,0.1333333333333333,0.0,0.0,0.0,0.5425170068027211,0.0,0.13142857142857145,0.0,0.0,0.25396825396825395,0.47811447811447816,0.6062291434927698,0.35238095238095235,0.0,0.06710158434296365,0.14761904761904765,0.3682170542635659,0.7017543859649122,0.5841346153846154,0.5194444444444444,0.5144787644787645,0.0,0.0,0.19711538461538458,0.2962962962962963,0.4980237154150198,0.5216450216450217,0.5450081833060556,0.0,0.5109649122807017,0.0,0.4891640866873065,0.5651340996168582,0.4629629629629629,0.7844202898550725,0.0,0.5378151260504201,0.43827160493827155,0.0,0.48327759197324416,0.375,0.0,0.11021505376344087,0.0,0.34490740740740744,0.0,0.15225225225225225,0.25898692810457513,0.34705882352941175,0.1682926829268293,0.0,0.433982683982684,0.0,0.5220779220779221,0.2353479853479854,0.1422275641025641,0.0,0.468013468013468,0.28296703296703296,0.42480942480942485,0.0,0.4347826086956522,0.24891774891774887,0.0,0.6114864864864865,0.6273946360153257,0.0,0.2991014120667522,0.5612244897959184,0.38441558441558443,0.19107142857142856,0.0,0.23920051579626045,0.0,0.4132290184921764,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5455820476858345,0.0,0.7758620689655172,0.4603455914931325,0.47971602434077076,0.6384615384615384,0.2965088474414156,0.568438003220612,0.0,0.0,0.3850415512465374,0.0,0.0,0.31699346405228757,0.5952380952380952,0.15625,0.1233333333333333,0.0,0.0,0.40909090909090906,0.0,0.3663761801016703,0.1444444444444445,0.0,0.0,0.0,0.5459183673469388,0.0,0.13428571428571423,0.0,0.0,0.25396825396825395,0.4764309764309764,0.6028921023359288,0.3587301587301587,0.0,0.07642124883504198,0.1428571428571429,0.37286821705426354,0.7067669172932332,0.5925480769230769,0.5111111111111111,0.5250965250965252,0.0,0.0,0.1923076923076923,0.312962962962963,0.5019762845849802,0.5303030303030303,0.5471903982542281,0.0,0.5197368421052632,0.0,0.5108359133126935,0.5421455938697318,0.4696969696969697,0.7807971014492754,0.0,0.5546218487394958,0.43827160493827155,0.0,0.4682274247491639,0.36931818181818177,0.0,0.10752688172043012,0.0,0.3310185185185185,0.0,0.15405405405405403,0.2647058823529411,0.34411764705882353,0.17154471544715444,0.0,0.43939393939393945,0.001388888888888884,0.5272727272727273,0.2362637362637363,0.1438301282051282,0.0,0.45959595959595956,0.27982731554160123,0.43104643104643103,0.0,0.4311594202898551,0.24025974025974028,0.0,0.6072635135135135,0.6273946360153257,0.0,0.30102695763799747,0.5510204081632653,0.38441558441558443,0.18928571428571428,0.0,0.24113475177304966,0.0,0.42034139402560455,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.541374474053296,0.0,0.7859195402298851,0.4603455914931325,0.48073022312373226,0.6230769230769231,0.29555236728837875,0.5619967793880838,0.0,0.0,0.3739612188365651,0.0,0.0,0.303921568627451,0.5833333333333333,0.15625,0.1266666666666667,0.0,0.0,0.39636363636363636,0.0,0.3685548293391431,0.13111111111111107,0.0,0.0,0.0,0.5578231292517006,0.0,0.13714285714285712,0.0,0.0,0.26455026455026454,0.4764309764309764,0.6084538375973303,0.36190476190476195,0.0,0.06710158434296365,0.14047619047619042,0.3658914728682171,0.7167919799498748,0.5841346153846154,0.525,0.5212355212355213,0.0,0.0,0.1875,0.3111111111111111,0.5039525691699605,0.5346320346320346,0.5499181669394435,0.0,0.5153508771929824,0.0,0.5170278637770898,0.5555555555555556,0.46632996632996637,0.7880434782608696,0.0,0.5630252100840336,0.4228395061728395,0.0,0.48494983277591974,0.36742424242424243,0.0,0.114247311827957,0.0,0.3472222222222222,0.0,0.1567567567567567,0.25245098039215685,0.34411764705882353,0.17479674796747968,0.0,0.441017316017316,0.0,0.5344155844155845,0.2362637362637363,0.14503205128205132,0.0,0.4612794612794613,0.28335949764521196,0.4352044352044352,0.0,0.43297101449275366,0.25757575757575757,0.0,0.6123310810810811,0.6273946360153257,0.0,0.30423620025673936,0.5527210884353742,0.3824675324675325,0.19374999999999998,0.0,0.23855577047066412,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5483870967741935,0.0,0.7816091954022988,0.4590163934426229,0.48478701825557813,0.6288461538461538,0.296987087517934,0.5700483091787439,0.0,0.0,0.3767313019390581,0.0,0.0,0.30065359477124187,0.5972222222222222,0.16493055555555558,0.12888888888888894,0.0,0.0,0.40909090909090906,0.0,0.3732752360203341,0.1444444444444445,0.0,0.0,0.0,0.5425170068027211,0.0,0.13428571428571423,0.0,0.0,0.2592592592592593,0.4696969696969697,0.610678531701891,0.3555555555555555,0.0,0.07548928238583408,0.14047619047619042,0.37364341085271313,0.6967418546365916,0.5949519230769231,0.5083333333333333,0.5183397683397684,0.0,0.0,0.1939102564102564,0.3018518518518518,0.5,0.5367965367965368,0.546644844517185,0.0,0.5109649122807017,0.0,0.5077399380804953,0.5632183908045977,0.4730639730639731,0.7807971014492754,0.0,0.546218487394958,0.4506172839506173,0.0,0.4816053511705686,0.38257575757575757,0.0,0.11827956989247312,0.0,0.3379629629629629,0.0,0.1567567567567567,0.26225490196078427,0.3382352941176471,0.17154471544715444,0.0,0.4420995670995671,0.0,0.5383116883116883,0.23992673992673996,0.14463141025641024,0.0,0.46464646464646464,0.28335949764521196,0.43312543312543317,0.0,0.427536231884058,0.2532467532467533,0.0,0.6148648648648649,0.6273946360153257,0.0,0.30102695763799747,0.5629251700680272,0.38116883116883116,0.19017857142857142,0.0,0.24049000644745322,0.0,0.4153627311522048,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5525946704067322,0.0,0.7945402298850575,0.46344705361098804,0.48478701825557813,0.6403846153846153,0.2945958871353419,0.5587761674718197,0.0,0.0,0.38781163434903043,0.0,0.0,0.33006535947712423,0.5952380952380952,0.15625,0.12888888888888894,0.0,0.0,0.40909090909090906,0.0,0.37509077705156135,0.13555555555555554,0.0,0.0,0.0,0.5374149659863945,0.0,0.13714285714285712,0.0,0.0,0.2592592592592593,0.4747474747474747,0.6040044493882091,0.3650793650793651,0.0,0.07082945013979491,0.14523809523809528,0.3635658914728682,0.7167919799498748,0.5877403846153846,0.5333333333333333,0.5241312741312741,0.0,0.0,0.1907051282051282,0.30925925925925923,0.5019762845849802,0.5367965367965368,0.5499181669394435,0.0,0.513157894736842,0.0,0.5139318885448916,0.5555555555555556,0.4730639730639731,0.8007246376811594,0.0,0.5546218487394958,0.441358024691358,0.0,0.4882943143812709,0.375,0.0,0.1196236559139785,0.0,0.35416666666666663,0.0,0.15405405405405403,0.2606209150326797,0.34705882352941175,0.17560975609756102,0.0,0.4383116883116883,0.0,0.5344155844155845,0.23901098901098905,0.14503205128205132,0.0,0.46464646464646464,0.28296703296703296,0.43381843381843377,0.0,0.427536231884058,0.24675324675324672,0.0,0.6072635135135135,0.6350574712643677,0.0,0.30487804878048785,0.564625850340136,0.37922077922077924,0.18482142857142858,0.0,0.24049000644745322,0.0,0.42176386913229014,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5483870967741935,0.0,0.7859195402298851,0.462560921577315,0.4776876267748479,0.6115384615384616,0.296987087517934,0.5571658615136876,0.0,0.0,0.3905817174515236,0.0,0.0,0.32352941176470584,0.6011904761904762,0.15798611111111116,0.13444444444444448,0.0,0.0,0.40727272727272723,0.0,0.369281045751634,0.13555555555555554,0.0,0.0,0.0,0.5510204081632653,0.0,0.13428571428571423,0.0,0.0,0.2513227513227513,0.46632996632996637,0.6062291434927698,0.3492063492063492,0.0,0.07548928238583408,0.1428571428571429,0.3751937984496124,0.7142857142857143,0.5961538461538461,0.5222222222222221,0.5222007722007722,0.0,0.0,0.1923076923076923,0.3111111111111111,0.5197628458498024,0.5324675324675325,0.5422804146208402,0.0,0.5219298245614035,0.0,0.5108359133126935,0.5593869731800767,0.47138047138047134,0.7898550724637681,0.0,0.5406162464985995,0.43518518518518523,0.0,0.4882943143812709,0.38257575757575757,0.0,0.11693548387096775,0.0,0.35185185185185186,0.0,0.15495495495495493,0.2598039215686274,0.34411764705882353,0.16991869918699187,0.0,0.43885281385281383,0.0,0.5285714285714286,0.24084249084249088,0.14262820512820518,0.0,0.46632996632996637,0.28296703296703296,0.4282744282744283,0.0,0.4347826086956522,0.2597402597402597,0.0,0.6089527027027026,0.6369731800766283,0.0,0.30231065468549423,0.5612244897959184,0.38636363636363635,0.18839285714285714,0.0,0.24242424242424243,0.0,0.42034139402560455,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5539971949509117,0.0,0.7844827586206897,0.4603455914931325,0.486815415821501,0.6269230769230769,0.2941176470588235,0.5652173913043479,0.0,0.0,0.3767313019390581,0.0,0.0,0.3366013071895425,0.5813492063492063,0.16493055555555558,0.1333333333333333,0.0,0.0,0.4109090909090909,0.0,0.3754538852578069,0.1444444444444445,0.0,0.0,0.0,0.5493197278911565,0.0,0.13571428571428568,0.0,0.0,0.26190476190476186,0.4764309764309764,0.6040044493882091,0.35238095238095235,0.0,0.07455731593662629,0.14523809523809528,0.37131782945736436,0.731829573934837,0.5913461538461539,0.5305555555555556,0.5231660231660231,0.0,0.0,0.19551282051282048,0.3055555555555556,0.5118577075098814,0.5324675324675325,0.5493726132024004,0.0,0.5219298245614035,0.0,0.5201238390092879,0.5613026819923372,0.4764309764309764,0.7916666666666666,0.0,0.5378151260504201,0.4444444444444444,0.0,0.4816053511705686,0.36931818181818177,0.0,0.11290322580645162,0.0,0.3194444444444444,0.0,0.1594594594594595,0.2679738562091504,0.3382352941176471,0.17235772357723578,0.0,0.4415584415584416,0.0,0.5376623376623377,0.23901098901098905,0.14663461538461542,0.0,0.46632996632996637,0.2821821036106751,0.4345114345114345,0.0,0.4384057971014492,0.2532467532467533,0.0,0.6013513513513513,0.6340996168582376,0.0,0.2997432605905006,0.5612244897959184,0.3876623376623377,0.19374999999999998,0.0,0.23855577047066412,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5525946704067322,0.0,0.7844827586206897,0.4630039875941515,0.48275862068965514,0.6269230769230769,0.2965088474414156,0.5619967793880838,0.0,0.0,0.3767313019390581,0.0,0.0,0.3366013071895425,0.5952380952380952,0.16493055555555558,0.12888888888888894,0.0,0.0,0.4109090909090909,0.0,0.3718228031953522,0.13777777777777778,0.0,0.0,0.0,0.5425170068027211,0.0,0.13571428571428568,0.0,0.0,0.25396825396825395,0.46464646464646464,0.6162402669632925,0.3682539682539683,0.0,0.0736253494874185,0.1428571428571429,0.37131782945736436,0.7393483709273183,0.5865384615384616,0.5361111111111111,0.5202702702702703,0.0,0.0,0.20032051282051277,0.30740740740740746,0.5039525691699605,0.5303030303030303,0.5455537370430987,0.0,0.513157894736842,0.0,0.5015479876160991,0.5632183908045977,0.4747474747474747,0.7916666666666666,0.0,0.5434173669467788,0.44753086419753085,0.0,0.4916387959866221,0.38257575757575757,0.0,0.12231182795698925,0.0,0.34259259259259256,0.0,0.15495495495495493,0.26388888888888884,0.34705882352941175,0.17479674796747968,0.0,0.44480519480519476,0.0,0.5324675324675325,0.24450549450549453,0.14783653846153844,0.0,0.4629629629629629,0.2864992150706437,0.4352044352044352,0.0,0.42934782608695654,0.24891774891774887,0.0,0.6047297297297297,0.6408045977011494,0.0,0.30231065468549423,0.5612244897959184,0.38896103896103895,0.19374999999999998,0.0,0.23791102514506768,0.0,0.42176386913229014,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,0.5483870967741935,0.0,0.7859195402298851,0.4643331856446611,0.4878296146044625,0.625,0.29794356767097085,0.5636070853462158,0.0,0.0,0.3905817174515236,0.0,0.0,0.32352941176470584,0.5912698412698413,0.15625,0.12888888888888894,0.0,0.0,0.40909090909090906,0.0032679738562091387,0.37509077705156135,0.14,0.0,0.0,0.0,0.5425170068027211,0.0,0.13857142857142857,0.0,0.0,0.2671957671957672,0.4797979797979798,0.610678531701891,0.35238095238095235,0.0,0.08014911463187324,0.14523809523809528,0.3775193798449612,0.7167919799498748,0.59375,0.5388888888888889,0.5260617760617761,0.0,0.0,0.1891025641025641,0.3055555555555556,0.5217391304347826,0.5476190476190477,0.546644844517185,0.0,0.5219298245614035,0.0,0.5015479876160991,0.5670498084291188,0.4764309764309764,0.7934782608695652,0.0,0.5406162464985995,0.4598765432098766,0.0,0.4899665551839465,0.38068181818181823,0.0,0.11559139784946237,0.0,0.3495370370370371,0.0,0.1576576576576577,0.261437908496732,0.3529411764705882,0.17479674796747968,0.0,0.4464285714285714,0.0,0.5363636363636364,0.24633699633699635,0.14663461538461542,0.0,0.4730639730639731,0.2853218210361067,0.4303534303534303,0.0,0.4384057971014492,0.2554112554112554,0.0,0.6072635135135135,0.6340996168582376,0.0,0.303594351732991,0.564625850340136,0.3876623376623377,0.19107142857142856,0.0,0.23855577047066412,0.0,0.4167852062588905,0.0,0.0,0.0,0.0,0.0,0.0
